process_name,file_name,prompting_technique,step_name,ethical_value,score,explanation,quotes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,State Available Resources,well_being,8,"Accurately stating available resources is critical for protecting the team's well-being. Understating or having insufficient resources can lead to overwork, stress, and burnout by creating unrealistic expectations.",stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,State Available Resources,fairness,7,"The declaration and subsequent allocation of resources (personnel, equipment, etc.) must be done equitably to give all team members and project components a fair chance of success.",stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,State Available Resources,transparency,7,"Being open and honest about the true availability of resources is fundamental to transparency. Hiding resource limitations can mislead the team and stakeholders, eroding trust.",stating the available resources
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Lay Out Timeline,well_being,9,"An unrealistic or overly aggressive timeline is a primary cause of employee stress, anxiety, and burnout. Creating a realistic schedule is a fundamental act of promoting the team's mental and physical well-being.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Lay Out Timeline,fairness,7,The timeline must distribute deadlines and pressure in an equitable manner. It should not be structured to consistently overload certain individuals or teams while leaving others with minimal work.,laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Lay Out Timeline,trust,7,"A thoughtfully and realistically constructed timeline builds trust with the team, as it signals that their work-life balance and capacity are being respected. An impossible timeline destroys trust.",laying out a timeline
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Have Kickoff Meeting,solidarity,8,The kickoff meeting is a key event for building a sense of shared purpose and mutual support. It transforms a group of individuals into a cohesive team aligned on a common goal.,having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Have Kickoff Meeting,transparency,7,"This meeting serves as a critical moment for transparency, where the project plan, roles, and expectations are openly communicated to ensure everyone has a shared understanding.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Have Kickoff Meeting,diversity_and_inclusion,7,"An inclusive kickoff meeting ensures that all team members have the opportunity to speak, ask questions, and be heard. It sets a positive tone for valuing diverse perspectives throughout the project.",having a kickoff meeting
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Keep Communication,transparency,10,"This step is the essence of transparency. Continuous, open, and honest communication ensures that process logic, progress, and decisions are traceable and explainable to all stakeholders.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Keep Communication,trust,9,Reliable and consistent communication is the primary mechanism for building and maintaining trust within the project team and with external stakeholders.,keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Keep Communication,solidarity,8,"Effective communication fosters mutual support and collaboration, preventing the formation of silos. It allows team members to understand each other's challenges and work together effectively.",keeping communication
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Evaluate Project Outcomes,accountability,10,"This is the culminating step for accountability, where individuals and the team are held answerable for the project's results against its stated goals. It requires clear metrics and fair judgment.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Evaluate Project Outcomes,fairness,9,"The evaluation process must be conducted impartially, using objective and pre-defined criteria. It is ethically critical to avoid bias and ensure that credit and blame are assigned justly.",evaluating project outcomes
Gemma-2.5Pro,project_management_process_project_management_process_175.gv,universal_self_consistency,Evaluate Project Outcomes,transparency,8,"The criteria used for the evaluation, as well as the final results and lessons learned, should be made transparent to the team and relevant stakeholders to foster learning and trust.",evaluating project outcomes
